1558491623.092619, 40
1558491623.110243, 39
1558491623.127880, 39
1558491623.145853, 40
1558491623.164377, 40
1558491623.191523, 40
1558491623.210751, 40
1558491623.229798, 39
1558491623.248640, 41
1558491623.266966, 41
1558491623.285153, 40
1558491623.303041, 41
1558491623.320953, 42
1558491623.339088, 41
1558491623.358101, 41
1558491623.385593, 41
1558491623.404491, 41
1558491623.423438, 40
1558491623.440047, 41
1558491623.456334, 40
1558491623.472654, 40
1558491623.489433, 42
1558491623.506086, 42
1558491623.522523, 41
1558491623.538713, 41
1558491623.555014, 40
1558491623.571957, 41
1558491623.588053, 43
1558491623.604389, 42
1558491623.621119, 42
1558491623.637823, 42
1558491623.654196, 43
1558491623.670770, 43
1558491623.687042, 42
1558491623.703165, 42
1558491623.719488, 41
1558491623.735735, 42
1558491623.751783, 43
1558491623.768342, 42
1558491623.784713, 43
1558491623.800363, 42
1558491623.816193, 42
1558491623.832360, 43
1558491623.848710, 44
1558491623.865958, 44
1558491623.882049, 43
1558491623.898180, 44
1558491623.914028, 43
1558491623.930328, 44
1558491623.948093, 44
1558491623.966707, 43
1558491623.986016, 43
1558491624.004691, 43
1558491624.022535, 44
1558491624.040963, 44
1558491624.059542, 44
1558491624.077513, 45
1558491624.094827, 45
1558491624.112859, 43
1558491624.130607, 44
1558491624.148375, 44
1558491624.166120, 43
1558491624.184134, 44
1558491624.201477, 44
1558491624.219427, 45
1558491624.237567, 44
1558491624.256096, 44
1558491624.275377, 44
1558491624.304160, 45
1558491624.326858, 45
1558491624.345344, 45
1558491624.364835, 45
1558491624.385136, 45
1558491624.404174, 46
1558491624.422008, 46
1558491624.439302, 46
1558491624.455752, 46
1558491624.472082, 46
1558491624.488611, 46
1558491624.504753, 45
1558491624.521226, 45
1558491624.537263, 46
1558491624.553922, 46
1558491624.570075, 47
1558491624.587502, 46
1558491624.604279, 45
1558491624.620442, 46
1558491624.636992, 46
1558491624.653300, 47
1558491624.669685, 46
1558491624.686981, 46
1558491624.702974, 47
1558491624.719492, 46
1558491624.735686, 47
1558491624.751609, 48
1558491624.767452, 46
1558491624.783594, 48
1558491624.799884, 48
1558491624.815726, 46
1558491624.831496, 48
1558491624.847258, 48
1558491624.863654, 47
1558491624.879992, 48
1558491624.895783, 47
1558491624.911911, 49
1558491624.927808, 48
1558491624.945564, 48
1558491624.963565, 47
1558491624.981254, 48
1558491624.998653, 47
1558491625.017101, 48
1558491625.034890, 48
1558491625.052557, 49
1558491625.071448, 48
1558491625.089635, 48
1558491625.108305, 49
1558491625.126249, 49
1558491625.144204, 48
1558491625.163107, 49
1558491625.186775, 49
1558491625.205579, 49
1558491625.224083, 48
1558491625.242339, 49
1558491625.260261, 50
1558491625.278714, 48
1558491625.304889, 49
1558491625.329089, 50
1558491625.347248, 49
1558491625.365082, 50
1558491625.383169, 49
1558491625.412523, 49
1558491625.434105, 50
1558491625.451403, 51
1558491625.469093, 50
1558491625.485835, 49
1558491625.502848, 49
1558491625.519792, 50
1558491625.537268, 50
1558491625.554089, 50
1558491625.571974, 50
1558491625.591870, 50
1558491625.609192, 50
1558491625.630736, 50
1558491625.646581, 51
1558491625.662845, 52
1558491625.680109, 50
1558491625.698470, 51
1558491625.719516, 51
1558491625.735793, 51
1558491625.752102, 50
1558491625.772521, 50
1558491625.792611, 51
1558491625.815036, 51
1558491625.831862, 52
1558491625.848744, 51
1558491625.865544, 52
1558491625.887562, 51
1558491625.908535, 52
1558491625.931149, 51
1558491625.948455, 52
1558491625.966961, 52
1558491625.983569, 52
1558491626.001561, 53
1558491626.021964, 52
1558491626.039878, 51
1558491626.058185, 54
1558491626.075991, 52
1558491626.092309, 53
1558491626.113839, 53
1558491626.131184, 51
1558491626.147971, 52
1558491626.165355, 53
1558491626.181565, 52
1558491626.197923, 53
1558491626.217799, 52
1558491626.233598, 53
1558491626.251870, 52
1558491626.268157, 55
1558491626.283944, 53
1558491626.300186, 52
1558491626.316530, 54
1558491626.333922, 52
1558491626.349833, 52
1558491626.365873, 52
1558491626.386778, 54
1558491626.403575, 52
1558491626.420326, 53
1558491626.437265, 54
1558491626.453166, 53
1558491626.469171, 55
1558491626.484928, 53
1558491626.500692, 53
1558491626.517267, 53
1558491626.534522, 54
1558491626.551293, 54
1558491626.568885, 54
1558491626.586129, 55
1558491626.602178, 55
1558491626.619420, 54
1558491626.635407, 53
1558491626.651059, 54
1558491626.667666, 55
1558491626.683413, 55
1558491626.699668, 55
1558491626.715651, 54
1558491626.732384, 55
1558491626.748281, 54
1558491626.764607, 56
1558491626.780540, 55
1558491626.796923, 54
1558491626.813198, 55
1558491626.832439, 55
1558491626.848912, 55
1558491626.864870, 55
1558491626.880777, 55
1558491626.898384, 55
1558491626.915424, 56
1558491626.932276, 55
1558491626.950597, 54
1558491626.966725, 56
1558491626.989616, 56
1558491627.006186, 55
1558491627.023521, 55
1558491627.041529, 56
1558491627.059400, 55
1558491627.077126, 57
1558491627.094763, 57
1558491627.111446, 56
1558491627.127846, 57
1558491627.144985, 57
1558491627.162432, 56
1558491627.179906, 56
1558491627.195678, 57
1558491627.212128, 56
1558491627.229929, 55
1558491627.247391, 57
1558491627.264739, 56
1558491627.281888, 57
1558491627.297888, 56
1558491627.315287, 56
1558491627.332991, 55
1558491627.348911, 57
1558491627.364635, 56
1558491627.380892, 56
1558491627.396656, 57
1558491627.414143, 56
1558491627.430813, 56
1558491627.449885, 57
1558491627.468244, 57
1558491627.485995, 58
1558491627.505471, 58
1558491627.523566, 58
1558491627.541996, 57
1558491627.560125, 57
1558491627.577740, 58
1558491627.595968, 58
1558491627.614826, 58
1558491627.633892, 58
1558491627.653421, 57
1558491627.672886, 58
1558491627.691727, 60
1558491627.710194, 58
1558491627.728474, 58
1558491627.746154, 59
1558491627.763973, 58
1558491627.781574, 59
1558491627.799293, 59
1558491627.818332, 58
1558491627.836266, 58
1558491627.853967, 58
1558491627.872676, 59
1558491627.891276, 60
1558491627.909331, 59
1558491627.928876, 57
1558491627.944747, 58
1558491627.960567, 58
1558491627.977270, 59
1558491627.993781, 61
1558491628.010040, 58
1558491628.026615, 59
1558491628.042939, 59
1558491628.059538, 59
1558491628.075542, 61
1558491628.092218, 60
1558491628.108513, 60
1558491628.125462, 60
1558491628.142320, 59
1558491628.158812, 59
1558491628.175022, 60
1558491628.191842, 60
1558491628.208162, 60
1558491628.224705, 60
1558491628.241806, 60
1558491628.258428, 58
1558491628.274881, 59
1558491628.291324, 61
1558491628.307820, 61
1558491628.323981, 61
1558491628.340861, 60
1558491628.357799, 59
1558491628.373728, 61
1558491628.389807, 61
1558491628.405746, 61
1558491628.424496, 60
1558491628.442271, 60
1558491628.460117, 60
1558491628.477868, 61
1558491628.503923, 62
1558491628.522323, 60
1558491628.540373, 61
1558491628.558205, 60
1558491628.576412, 61
1558491628.596347, 61
1558491628.614861, 63
1558491628.633498, 61
1558491628.653411, 61
1558491628.670896, 61
1558491628.689030, 62
1558491628.707828, 63
1558491628.732295, 61
1558491628.751967, 62
1558491628.770338, 62
1558491628.790308, 62
1558491628.810341, 62
1558491628.828247, 62
1558491628.846616, 61
1558491628.864290, 61
1558491628.882029, 63
1558491628.900637, 62
1558491628.918122, 62
1558491628.936848, 63
1558491628.953001, 62
1558491628.969245, 61
1558491628.985618, 63
1558491629.001719, 63
1558491629.017769, 62
1558491629.034174, 61
1558491629.050006, 62
1558491629.065732, 62
1558491629.081824, 63
1558491629.097934, 63
1558491629.114078, 63
1558491629.130085, 61
1558491629.146101, 62
1558491629.162281, 62
1558491629.178410, 61
1558491629.194256, 63
1558491629.210398, 64
1558491629.226847, 62
1558491629.243839, 63
1558491629.259793, 63
1558491629.276243, 63
1558491629.292944, 64
1558491629.309013, 64
1558491629.325204, 65
1558491629.342181, 63
1558491629.359262, 63
1558491629.376164, 63
1558491629.393137, 63
1558491629.410067, 65
1558491629.428598, 64
1558491629.445148, 63
1558491629.466589, 64
1558491629.483043, 64
1558491629.499955, 64
1558491629.516431, 64
1558491629.536464, 63
1558491629.552937, 63
1558491629.569056, 64
1558491629.585576, 66
1558491629.606408, 64
1558491629.623350, 65
1558491629.641453, 64
1558491629.660833, 64
1558491629.677232, 64
1558491629.697792, 65
1558491629.714175, 65
1558491629.733716, 65
1558491629.750200, 64
1558491629.766666, 65
1558491629.786585, 64
1558491629.802628, 65
1558491629.819110, 64
1558491629.843542, 64
1558491629.867119, 65
1558491629.887186, 66
1558491629.908113, 66
1558491629.925008, 67
1558491629.941945, 64
1558491629.958415, 66
1558491629.976378, 66
1558491629.994375, 66
1558491630.010414, 67
1558491630.028770, 66
1558491630.044808, 65
1558491630.062747, 65
1558491630.079280, 65
1558491630.094732, 67
1558491630.112702, 66
1558491630.128711, 67
1558491630.144867, 65
1558491630.161016, 64
1558491630.176950, 64
1558491630.192751, 66
1558491630.208762, 66
1558491630.224826, 66
1558491630.241214, 65
1558491630.257185, 66
1558491630.272889, 65
1558491630.288187, 66
1558491630.303671, 67
1558491630.319090, 67
1558491630.334993, 67
1558491630.350552, 67
1558491630.365861, 66
1558491630.381172, 66
1558491630.396600, 68
1558491630.412710, 68
1558491630.428332, 66
1558491630.443935, 67
1558491630.459510, 66
1558491630.475481, 66
1558491630.490889, 66
1558491630.506533, 67
1558491630.521644, 68
1558491630.537067, 67
1558491630.552717, 66
1558491630.567732, 66
1558491630.583400, 67
1558491630.598456, 68
1558491630.613980, 68
1558491630.628995, 68
1558491630.644581, 67
1558491630.660083, 66
1558491630.675816, 67
1558491630.691465, 67
1558491630.707453, 68
1558491630.723024, 68
1558491630.738573, 69
1558491630.754027, 67
1558491630.769024, 66
1558491630.784165, 68
1558491630.799525, 69
1558491630.815067, 69
1558491630.830187, 68
1558491630.845516, 68
1558491630.861033, 68
1558491630.876985, 67
1558491630.892592, 67
1558491630.908095, 68
1558491630.925075, 69
1558491630.952438, 69
1558491630.973745, 68
1558491630.995587, 69
1558491631.017512, 69
1558491631.038090, 70
1558491631.058620, 69
1558491631.076948, 69
1558491631.095864, 70
1558491631.114329, 71
1558491631.132216, 70
1558491631.150079, 71
1558491631.167689, 69
1558491631.186004, 69
1558491631.204445, 70
1558491631.222009, 70
1558491631.239937, 70
1558491631.258779, 69
1558491631.276636, 68
1558491631.294532, 68
1558491631.312602, 69
1558491631.330589, 71
1558491631.351247, 70
1558491631.368921, 69
1558491631.386260, 69
1558491631.404312, 70
1558491631.425581, 70
1558491631.447045, 71
1558491631.464482, 69
1558491631.481799, 69
1558491631.499253, 71
1558491631.516603, 71
1558491631.533612, 70
1558491631.551442, 71
1558491631.567875, 69
1558491631.584713, 69
1558491631.602040, 70
1558491631.618354, 70
1558491631.635878, 70
1558491631.651747, 70
1558491631.667829, 70
1558491631.683613, 69
1558491631.699689, 70
1558491631.715765, 72
1558491631.731921, 72
1558491631.748084, 70
1558491631.764144, 70
1558491631.780555, 70
1558491631.796392, 69
1558491631.812720, 72
1558491631.829419, 72
1558491631.845574, 72
1558491631.863472, 71
1558491631.880195, 69
1558491631.896466, 72
1558491631.913004, 71
1558491631.930188, 72
1558491631.948520, 72
1558491631.966521, 70
1558491631.985534, 70
1558491632.003333, 72
1558491632.021094, 72
1558491632.047480, 73
1558491632.066025, 72
1558491632.084434, 71
1558491632.103512, 73
1558491632.122624, 72
1558491632.144357, 72
1558491632.162826, 73
1558491632.180844, 71
1558491632.198332, 72
1558491632.216595, 72
1558491632.234540, 73
1558491632.252425, 73
1558491632.270411, 71
1558491632.288400, 71
1558491632.305798, 72
1558491632.323363, 72
1558491632.341287, 73
1558491632.359231, 72
1558491632.377922, 72
1558491632.396673, 72
1558491632.413958, 74
1558491632.431799, 74
1558491632.448013, 72
1558491632.464165, 74
1558491632.480031, 72
1558491632.496678, 72
1558491632.513150, 72
1558491632.529187, 74
1558491632.546211, 74
1558491632.562351, 73
1558491632.578652, 72
1558491632.595709, 73
1558491632.612360, 74
1558491632.628760, 74
1558491632.645288, 74
1558491632.661697, 74
1558491632.678160, 73
1558491632.694278, 72
1558491632.710620, 74
1558491632.726590, 73
1558491632.742611, 73
1558491632.759263, 75
1558491632.775498, 74
1558491632.791805, 73
1558491632.809768, 73
1558491632.826302, 74
1558491632.842479, 74
1558491632.859278, 74
1558491632.875600, 75
1558491632.892512, 72
1558491632.908635, 74
1558491632.925450, 75
1558491632.942147, 73
1558491632.961823, 75
1558491632.981397, 74
1558491632.999769, 73
1558491633.018708, 74
1558491633.038482, 75
1558491633.056276, 75
1558491633.073561, 75
1558491633.091471, 74
1558491633.112590, 74
1558491633.132121, 75
1558491633.156887, 75
1558491633.177748, 74
1558491633.205157, 75
1558491633.232117, 75
1558491633.253413, 74
1558491633.278863, 76
1558491633.299877, 74
1558491633.318005, 75
1558491633.335829, 75
1558491633.354282, 75
1558491633.372874, 76
1558491633.392754, 74
1558491633.412230, 75
1558491633.431059, 76
1558491633.452041, 76
1558491633.475661, 77
1558491633.495760, 74
1558491633.520276, 76
1558491633.540426, 75
1558491633.559534, 76
1558491633.578020, 77
1558491633.597566, 75
1558491633.617030, 76
1558491633.635016, 77
1558491633.653988, 76
1558491633.672412, 76
1558491633.692884, 76
1558491633.713992, 76
1558491633.736498, 77
1558491633.754871, 77
1558491633.773385, 77
1558491633.792288, 78
1558491633.813334, 75
1558491633.834056, 77
1558491633.855661, 77
1558491633.878182, 77
1558491633.898599, 75
1558491633.916723, 76
1558491633.939183, 77
1558491633.960580, 77
1558491633.981567, 77
1558491634.000105, 76
1558491634.020509, 76
1558491634.040897, 76
1558491634.059132, 78
1558491634.078451, 77
1558491634.097350, 77
1558491634.115580, 77
1558491634.133823, 78
1558491634.151872, 78
1558491634.169850, 78
1558491634.188240, 78
1558491634.208389, 76
1558491634.226614, 77
1558491634.245505, 78
1558491634.264302, 78
1558491634.286185, 78
1558491634.312963, 78
1558491634.332544, 78
1558491634.351373, 78
1558491634.371349, 78
1558491634.391060, 78
1558491634.409240, 77
1558491634.427489, 78
1558491634.446439, 79
1558491634.464717, 78
1558491634.482715, 79
1558491634.500177, 79
1558491634.518208, 79
1558491634.536266, 78
1558491634.554286, 80
1558491634.572615, 79
1558491634.592592, 79
1558491634.612797, 80
1558491634.634272, 78
1558491634.654169, 78
1558491634.674127, 79
1558491634.692790, 78
1558491634.714074, 80
1558491634.733788, 78
1558491634.752603, 78
1558491634.771681, 79
1558491634.791669, 79
1558491634.811874, 79
1558491634.833450, 80
1558491634.851245, 79
1558491634.868754, 80
1558491634.887379, 79
1558491634.905025, 80
1558491634.923117, 79
1558491634.943164, 80
1558491634.960813, 79
1558491634.978811, 79
1558491634.997166, 80
1558491635.013727, 80
1558491635.029991, 79
1558491635.046763, 78
1558491635.065291, 78
1558491635.082086, 79
1558491635.097892, 81
1558491635.114118, 80
1558491635.130469, 80
1558491635.146472, 80
1558491635.163150, 80
1558491635.179572, 79
1558491635.195590, 81
1558491635.212189, 81
1558491635.228261, 80
1558491635.245227, 81
1558491635.261236, 79
1558491635.277178, 79
1558491635.293605, 81
1558491635.310630, 81
1558491635.327633, 81
1558491635.343766, 81
1558491635.360476, 80
1558491635.376940, 80
1558491635.393808, 80
1558491635.411874, 80
1558491635.429724, 81
1558491635.447733, 81
1558491635.466976, 80
1558491635.483476, 80
1558491635.499978, 80
1558491635.515921, 80
1558491635.532379, 81
1558491635.548998, 81
1558491635.565065, 81
1558491635.581694, 81
1558491635.597848, 81
1558491635.614424, 81
1558491635.632031, 81
1558491635.649965, 81
1558491635.667304, 81
1558491635.683638, 80
1558491635.699909, 81
1558491635.716965, 81
1558491635.732941, 81
1558491635.748901, 82
1558491635.764978, 83
1558491635.780929, 81
1558491635.797056, 81
1558491635.814012, 82
1558491635.830568, 82
1558491635.846835, 82
1558491635.863320, 83
1558491635.881668, 81
1558491635.899090, 82
1558491635.921997, 82
1558491635.942129, 82
1558491635.958524, 83
1558491635.974426, 82
1558491635.990539, 81
1558491636.006569, 81
1558491636.023799, 82
1558491636.040559, 83
1558491636.056710, 82
1558491636.072432, 83
1558491636.089598, 80
1558491636.105567, 82
1558491636.123496, 84
1558491636.139897, 84
1558491636.156001, 82
1558491636.172256, 82
1558491636.188314, 82
1558491636.205715, 83
1558491636.221943, 82
1558491636.237850, 84
1558491636.255734, 83
1558491636.271596, 83
1558491636.287903, 82
1558491636.303904, 83
1558491636.320568, 83
1558491636.338080, 84
1558491636.353980, 83
1558491636.371327, 82
1558491636.388033, 83
1558491636.405257, 84
1558491636.421197, 83
1558491636.437198, 83
1558491636.457013, 84
1558491636.477047, 83
1558491636.499448, 84
1558491636.521278, 83
1558491636.539783, 84
1558491636.559287, 85
1558491636.578903, 84
1558491636.598755, 83
1558491636.617074, 84
1558491636.634580, 85
1558491636.652505, 84
1558491636.670381, 84
1558491636.688353, 85
1558491636.706517, 84
1558491636.725272, 84
1558491636.742930, 85
1558491636.761922, 84
1558491636.780283, 85
1558491636.798088, 83
1558491636.816619, 84
1558491636.834244, 84
1558491636.851750, 85
1558491636.869683, 84
1558491636.888034, 85
1558491636.905854, 85
1558491636.923939, 84
1558491636.941823, 84
1558491636.958017, 86
1558491636.974156, 85
1558491636.989931, 84
1558491637.005868, 85
1558491637.022072, 85
1558491637.038036, 85
1558491637.054056, 85
1558491637.070073, 85
1558491637.086106, 85
1558491637.102599, 84
1558491637.118796, 85
1558491637.135246, 85
1558491637.151049, 84
1558491637.167090, 85
1558491637.183008, 86
1558491637.198878, 85
1558491637.215665, 86
1558491637.232091, 86
1558491637.249990, 84
1558491637.266160, 85
1558491637.282916, 86
1558491637.301831, 84
1558491637.320300, 86
1558491637.336868, 85
1558491637.352866, 85
1558491637.368902, 84
1558491637.384895, 87
1558491637.401199, 86
1558491637.417667, 86
1558491637.434686, 86
1558491637.449831, 86
1558491637.465099, 86
1558491637.484594, 87
1558491637.500642, 86
1558491637.516148, 86
1558491637.533007, 85
1558491637.548650, 86
1558491637.564470, 86
1558491637.580433, 85
1558491637.595947, 87
1558491637.617134, 86
1558491637.635436, 86
1558491637.652362, 87
1558491637.668859, 87
1558491637.688353, 86
1558491637.703381, 86
1558491637.719341, 86
1558491637.735234, 86
1558491637.750843, 86
1558491637.766312, 87
1558491637.785177, 87
1558491637.802196, 86
1558491637.817233, 87
1558491637.832677, 88
1558491637.849082, 87
1558491637.864824, 87
1558491637.881601, 86
1558491637.897572, 87
1558491637.914000, 86
1558491637.930045, 87
1558491637.945548, 87
1558491637.960670, 87
1558491637.975483, 87
1558491637.990548, 88
1558491638.005468, 87
1558491638.021037, 87
1558491638.035870, 88
1558491638.051103, 87
1558491638.066141, 87
1558491638.081578, 87
1558491638.096940, 87
1558491638.111989, 89
1558491638.127476, 87
1558491638.142121, 88
1558491638.157068, 88
1558491638.171967, 87
1558491638.186957, 88
1558491638.201827, 88
1558491638.216785, 87
1558491638.231604, 87
1558491638.247348, 87
1558491638.262241, 88
1558491638.277923, 88
1558491638.293016, 88
1558491638.308077, 88
1558491638.322741, 89
1558491638.337711, 88
1558491638.353002, 87
1558491638.367947, 89
1558491638.383072, 88
1558491638.398009, 88
1558491638.413579, 88
1558491638.429104, 88
1558491638.444752, 88
1558491638.463394, 88
1558491638.481066, 88
1558491638.498896, 88
1558491638.517375, 88
1558491638.535306, 88
1558491638.553348, 87
1558491638.571285, 89
1558491638.589080, 88
1558491638.606989, 87
1558491638.624946, 88
1558491638.643197, 89
1558491638.661493, 88
1558491638.679915, 88
1558491638.699859, 89
1558491638.719299, 89
1558491638.740181, 89
1558491638.759427, 89
1558491638.778125, 89
1558491638.797783, 89
1558491638.816940, 89
1558491638.837353, 89
1558491638.854884, 89
1558491638.873125, 90
1558491638.891342, 89
1558491638.909302, 89
1558491638.927799, 89
1558491638.946233, 89
1558491638.962173, 89
