1558491797.323239, 1
1558491797.446220, 5
1558491797.468360, 5
1558491797.490637, 13
1558491797.511706, 18
1558491797.539079, 24
1558491797.560899, 31
1558491797.585428, 40
1558491797.620729, 48
1558491797.646918, 50
1558491797.674197, 49
1558491797.699480, 49
1558491797.722244, 49
1558491797.743933, 50
1558491797.764783, 49
1558491797.795217, 49
1558491797.816425, 50
1558491797.836884, 49
1558491797.857759, 49
1558491797.879176, 50
1558491797.899607, 50
1558491797.920002, 50
1558491797.939387, 48
1558491797.954351, 50
1558491797.969988, 50
1558491797.984875, 50
1558491798.000570, 49
1558491798.015862, 49
1558491798.031535, 49
1558491798.047377, 47
1558491798.062820, 47
1558491798.078578, 43
1558491798.094246, 45
1558491798.109556, 46
1558491798.125796, 48
1558491798.141698, 49
1558491798.157525, 49
1558491798.173305, 47
1558491798.189205, 49
1558491798.205002, 49
1558491798.220663, 49
1558491798.235865, 46
1558491798.251343, 47
1558491798.267096, 48
1558491798.282254, 50
1558491798.297523, 50
1558491798.312807, 46
1558491798.328267, 44
1558491798.343465, 45
1558491798.359484, 48
1558491798.375695, 50
1558491798.392829, 47
1558491798.408664, 46
1558491798.424951, 45
1558491798.442557, 48
1558491798.461796, 47
1558491798.479310, 47
1558491798.498025, 44
1558491798.516364, 48
1558491798.534838, 49
1558491798.552844, 46
1558491798.571744, 39
1558491798.590176, 32
1558491798.608918, 28
1558491798.626669, 23
1558491798.646140, 24
1558491798.664312, 26
1558491798.682702, 18
1558491798.700920, 14
1558491798.718935, 14
1558491798.748966, 13
1558491798.781262, 13
1558491798.807798, 14
1558491798.830443, 14
1558491798.853239, 16
1558491798.875197, 14
1558491798.895875, 15
1558491798.922961, 17
1558491798.940667, 18
1558491798.957061, 16
1558491798.974127, 16
1558491798.994312, 15
1558491799.012628, 14
1558491799.028922, 16
1558491799.044106, 17
1558491799.062800, 17
1558491799.077993, 16
1558491799.094557, 16
1558491799.112672, 15
1558491799.128546, 16
1558491799.144136, 19
1558491799.160569, 17
1558491799.179943, 17
1558491799.195692, 17
1558491799.211508, 18
1558491799.230963, 17
1558491799.248613, 20
1558491799.264628, 18
1558491799.280179, 19
1558491799.297291, 19
1558491799.316737, 17
1558491799.332401, 17
1558491799.348229, 20
1558491799.364546, 20
1558491799.380374, 19
1558491799.397788, 19
1558491799.414744, 19
1558491799.430371, 19
1558491799.446183, 20
1558491799.461732, 20
1558491799.477126, 20
1558491799.493142, 19
1558491799.509715, 20
1558491799.524993, 20
1558491799.540380, 20
1558491799.555750, 21
1558491799.571310, 21
1558491799.592938, 21
1558491799.609000, 21
1558491799.624963, 21
1558491799.640490, 21
1558491799.656074, 22
1558491799.671796, 22
1558491799.688450, 22
1558491799.703845, 22
1558491799.719417, 21
1558491799.734619, 21
1558491799.750265, 24
1558491799.765080, 23
1558491799.780708, 24
1558491799.795992, 23
1558491799.811705, 22
1558491799.827114, 23
1558491799.842455, 23
1558491799.859468, 24
1558491799.877444, 25
1558491799.894058, 25
1558491799.910106, 24
1558491799.928407, 24
1558491799.944498, 24
1558491799.961089, 25
1558491799.977121, 24
1558491799.992996, 25
1558491800.008972, 23
1558491800.025206, 23
1558491800.041937, 25
1558491800.058056, 24
1558491800.073967, 25
1558491800.090057, 25
1558491800.106595, 25
1558491800.122739, 24
1558491800.139685, 23
1558491800.156099, 26
1558491800.173913, 25
1558491800.195929, 25
1558491800.212003, 26
1558491800.230135, 25
1558491800.247520, 26
1558491800.265470, 26
1558491800.282108, 27
1558491800.299562, 28
1558491800.317914, 26
1558491800.335327, 24
1558491800.353042, 27
1558491800.370834, 27
1558491800.387009, 27
1558491800.405100, 27
1558491800.422918, 27
1558491800.440017, 27
1558491800.458880, 29
1558491800.477424, 28
1558491800.499888, 28
1558491800.520245, 28
1558491800.540429, 27
1558491800.563895, 29
1558491800.583883, 29
1558491800.603353, 29
1558491800.621735, 28
1558491800.641187, 28
1558491800.661724, 29
1558491800.680815, 29
1558491800.712838, 28
1558491800.747830, 30
1558491800.772695, 29
1558491800.789267, 29
1558491800.843757, 30
1558491800.870110, 31
1558491800.899491, 30
1558491800.927444, 30
1558491800.966410, 30
1558491800.989857, 31
1558491801.013068, 32
1558491801.031936, 30
1558491801.048464, 31
1558491801.068698, 31
1558491801.088721, 31
1558491801.109709, 33
1558491801.127683, 30
1558491801.142951, 31
1558491801.158884, 32
1558491801.175918, 33
1558491801.193126, 32
1558491801.210699, 33
1558491801.227300, 32
1558491801.242404, 31
1558491801.262399, 32
1558491801.279547, 33
1558491801.295413, 33
